24,ok
24,ok
23,ok
20,ok
17,low
23,low
24,ok
24,ok
24,decent
22,ok
23,ok
24,decent
27,low
23,low
23,low
26,ok
24,low
20,low
24,decent
28,ok
24,decent
24,decent
24,low
2,low
26,low
25,low
17,low
23,decent
1,low
24,low
27,ok
23,low
23,ok
17,low
23,low
24,low
17,low
10,low
17,low
24,low
27,decent
22,low
17,low
20,ok
23,ok
22,low
22,ok
24,decent
27,low
24,ok
10,ok
23,low
10,low
25,low
22,low
17,low
27,low
24,low
22,decent
24,ok
23,decent
22,low
24,low
23,ok
22,low
20,ok
24,low
28,ok
10,high
17,low
17,low
23,ok
25,low
26,low
24,low
25,ok
24,low
17,low
22,ok
28,low
17,low
24,low
27,low
22,low
24,low
22,low
1,low
17,low
17,low
26,ok
23,low
22,low
25,ok
22,low
24,low
22,low
17,low
17,low
24,low
22,low
22,low
24,low
20,low
17,low
17,low
28,ok
23,low
17,low
24,low
24,low
24,low
20,low
20,low
24,low
26,low
22,low
1,low
24,low
17,low
24,low
24,low
10,low
17,ok
22,low
10,low
28,ok
24,low
26,low
24,low
17,low
24,low
24,low
17,ok
20,low
22,low
17,low
24,low
22,ok
22,low
25,low
23,low
24,low
26,decent
17,low
17,low
24,low
17,ok
26,low
27,low
1,low
22,low
24,low
1,low
24,low
22,low
2,low
17,low
24,low
25,low
22,low
22,decent
24,low
2,low
24,low
17,low
23,low
24,low
10,high
23,ok
28,low
24,low
22,low
24,low
20,low
24,low
17,low
25,low
23,low
17,low
23,low
24,decent
1,low
25,low
20,ok
1,low
17,low
24,low
1,low
1,low
2,low
23,low
24,low
10,low
23,ok
23,ok
24,decent
28,ok
24,low
28,low
24,low
23,ok
10,low
24,decent
23,low
24,low
23,low
10,ok
23,ok
24,low
10,low
24,ok
10,low
28,low
10,low
17,low
17,low
24,ok
20,ok
10,low
10,low
24,low
28,decent
25,low
24,low
22,low
22,low
23,low
24,low
17,low
22,low
26,low
23,low
24,low
26,low
22,ok
25,low
17,low
24,decent
24,low
10,low
43,ok
22,low
19,low
15,low
10,low
17,low
22,ok
23,low
24,ok
24,low
20,low
27,low
24,decent
24,low
25,low
24,low
24,low
22,low
1,low
24,low
26,decent
20,low
22,low
22,low
10,low
24,ok
17,low
23,ok
28,decent
10,low
24,low
24,decent
25,low
24,low
20,low
22,ok
24,low
22,low
26,ok
1,low
10,ok
24,high
17,low
24,low
24,low
24,low
22,low
17,low
25,low
25,low
23,low
23,ok
10,low
24,low
23,ok
17,low
22,low
2,low
24,low
17,low
17,low
1,low
23,ok
25,low
1,low
24,low
27,low
22,low
24,ok
25,ok
17,low
24,low
24,low
